timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666835805888,312,Single User GET Request,200,OK,Users 1-16,text,true,,1004,132,80,80,https://reqres.in/api/users/7?page=2,293,0,0
1666835805954,240,Single User GET Request,200,OK,Users 1-46,text,true,,1004,132,80,80,https://reqres.in/api/users/7?page=2,226,0,0
1666835805889,311,Single User GET Request,200,OK,Users 1-43,text,true,,1002,132,80,80,https://reqres.in/api/users/7?page=2,291,0,0
1666835805894,306,Single User GET Request,200,OK,Users 1-8,text,true,,1000,132,80,80,https://reqres.in/api/users/7?page=2,282,0,0
1666835805953,247,Single User GET Request,200,OK,Users 1-44,text,true,,1006,132,80,80,https://reqres.in/api/users/7?page=2,228,0,0
1666835805953,239,Single User GET Request,200,OK,Users 1-48,text,true,,1002,132,80,80,https://reqres.in/api/users/7?page=2,221,0,0
1666835805954,246,Single User GET Request,200,OK,Users 1-55,text,true,,1002,132,80,80,https://reqres.in/api/users/7?page=2,226,0,0
1666835805893,307,Single User GET Request,200,OK,Users 1-65,text,true,,1012,132,80,80,https://reqres.in/api/users/7?page=2,287,0,0
1666835805954,314,Single User GET Request,200,OK,Users 1-63,text,true,,998,132,80,80,https://reqres.in/api/users/7?page=2,314,0,0
1666835805954,314,Single User GET Request,200,OK,Users 1-54,text,true,,1000,132,80,80,https://reqres.in/api/users/7?page=2,314,0,0
1666835805894,306,Single User GET Request,200,OK,Users 1-9,text,true,,1000,132,80,80,https://reqres.in/api/users/7?page=2,287,0,0
1666835805895,305,Single User GET Request,200,OK,Users 1-52,text,true,,1000,132,80,80,https://reqres.in/api/users/7?page=2,286,0,0
1666835805894,376,Single User GET Request,200,OK,Users 1-64,text,true,,1012,132,80,80,https://reqres.in/api/users/7?page=2,376,0,0
1666835805893,377,Single User GET Request,200,OK,Users 1-36,text,true,,1000,132,80,80,https://reqres.in/api/users/7?page=2,377,0,0
1666835805893,377,Single User GET Request,200,OK,Users 1-49,text,true,,1004,132,80,80,https://reqres.in/api/users/7?page=2,377,0,0
1666835805953,320,Single User GET Request,200,OK,Users 1-80,text,true,,996,132,80,80,https://reqres.in/api/users/7?page=2,320,0,0
1666835805893,383,Single User GET Request,200,OK,Users 1-33,text,true,,1004,132,80,80,https://reqres.in/api/users/7?page=2,383,0,0
1666835805893,384,Single User GET Request,200,OK,Users 1-7,text,true,,1002,132,80,80,https://reqres.in/api/users/7?page=2,384,0,0
1666835805953,328,Single User GET Request,200,OK,Users 1-78,text,true,,1000,132,80,80,https://reqres.in/api/users/7?page=2,328,0,0
1666835805891,451,Single User GET Request,200,OK,Users 1-59,text,true,,1004,132,80,80,https://reqres.in/api/users/7?page=2,433,0,0
1666835805889,444,Single User GET Request,200,OK,Users 1-45,text,true,,1002,132,80,80,https://reqres.in/api/users/7?page=2,433,0,0
1666835806245,97,List <Resource> GET Request,200,OK,Users 1-34,text,true,,1423,125,80,80,https://reqres.in/api/unknown,78,0,0
1666835806164,169,List <Resource> GET Request,200,OK,Users 1-21,text,true,,1423,125,80,80,https://reqres.in/api/unknown,157,0,0
1666835806257,159,List <Resource> GET Request,200,OK,Users 1-51,text,true,,1417,125,80,80,https://reqres.in/api/unknown,159,0,0
1666835806262,158,List <Resource> GET Request,200,OK,Users 1-68,text,true,,1427,125,80,80,https://reqres.in/api/unknown,157,0,0
1666835806248,95,List <Resource> GET Request,200,OK,Users 1-35,text,true,,1424,125,80,80,https://reqres.in/api/unknown,75,0,0
1666835806260,156,List <Resource> GET Request,200,OK,Users 1-71,text,true,,1420,125,80,80,https://reqres.in/api/unknown,141,0,0
1666835806262,157,List <Resource> GET Request,200,OK,Users 1-61,text,true,,1421,125,80,80,https://reqres.in/api/unknown,157,0,0
1666835806269,64,List <Resource> GET Request,200,OK,Users 1-63,text,true,,1421,125,80,80,https://reqres.in/api/unknown,62,0,0
1666835806355,222,List <Resource> GET Request,200,OK,Users 1-59,text,true,,1423,125,80,80,https://reqres.in/api/unknown,95,0,0
1666835806260,160,List <Resource> GET Request,200,OK,Users 1-17,text,true,,1425,125,80,80,https://reqres.in/api/unknown,159,0,0
1666835806047,294,List <Resource> GET Request,200,OK,Users 1-26,text,true,,1422,125,80,80,https://reqres.in/api/unknown,276,0,0
1666835806139,204,List <Resource> GET Request,200,OK,Users 1-53,text,true,,1419,125,80,80,https://reqres.in/api/unknown,183,0,0
1666835806261,315,List <Resource> GET Request,200,OK,Users 1-56,text,true,,1431,125,80,80,https://reqres.in/api/unknown,223,0,0
1666835806258,329,List <Resource> GET Request,200,OK,Users 1-24,text,true,,1419,125,80,80,https://reqres.in/api/unknown,215,0,0
1666835806265,313,List <Resource> GET Request,200,OK,Users 1-77,text,true,,1421,125,80,80,https://reqres.in/api/unknown,188,0,0
1666835806180,160,List <Resource> GET Request,200,OK,Users 1-1,text,true,,1420,125,80,80,https://reqres.in/api/unknown,142,0,0
1666835806268,74,List <Resource> GET Request,200,OK,Users 1-73,text,true,,1423,125,80,80,https://reqres.in/api/unknown,63,0,0
1666835806259,301,List <Resource> GET Request,200,OK,Users 1-20,text,true,,1421,125,80,80,https://reqres.in/api/unknown,213,0,0
1666835806261,81,List <Resource> GET Request,200,OK,Users 1-62,text,true,,1419,125,80,80,https://reqres.in/api/unknown,69,0,0
